County Code,Deaths_per_100k,Number of Substance Use Facilities (As of March 2023),TotActiveMDs,Number of Mental Health Facilities (As of March 2023),MDsPerCapita,Urbanicity,Social Resilience Score,Economic Risk Score,Social Risk Score,Economic Resilience Score,Prosperity Index Score,lat,lng,% of households with broadband internet connection,ACS Total Population,Median Household Income,Percent of Popualtion Employed in Construction,Percent of Popualtion Employed in Manufacturing,Percent of Popualtion Employed in Mining and Natural Resources,Percent of Popualtion Employed in Trade Transporation and Utilities,Percent of Popualtion Employed in Trade Transportation and Utilities,Percent of Populaiton Black (non-Hispanic),Percent of Population 65+,Percent of Population Aged 15 to 64,Percent of Population Aged 25+ who Have a Bachelor's Degree or More,Percent of Population Aged 25+ who Have at Least a High School Diploma,Percent of Population Asian (non-Hispanic),Percent of Population Hispanic or Latino,Percent of Population Native American/Alaska Native (non-Hispanic),Percent of Population Native Hawaiian/Pacific Islander,Percent of Population Under 15,Percent of Population White (non-Hispanic),Percent of Residents with a Disability (Aged 18-64),Poverty Rate,Unemployment Rate
8111,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.967017473,-1.598058877,-0.6181884721,-1.23765692,-1.725484107,37.764,-107.6762,0.5946252807,-0.3109950166,-0.2064140845,-1.176045184,-1.157068571,-0.6916923663,-0.591810465,-0.8485788263,-0.6147466999,0.0001733345063,2.212467027,1.150936309,1.476674953,-0.3056595837,0.7827687955,-0.1832744043,-0.1584357255,-2.731817608,0.07507637751,-1.784017702,-0.6710188974,1.563191511
8113,,-0.3539783974,-0.2515655751,-0.3755663114,1.732581952,0,-1.967017473,0.2151288487,-1.449126692,-2.121737696,-1.725484107,38.0038,-108.4059,1.24849237,-0.2889944058,1.023016288,1.431224666,-0.8900479059,-0.5741789129,-1.446211896,-1.641223488,-0.6054691243,-1.414477761,2.504776759,3.80340963,1.537245517,-0.1275034665,0.06597475123,-0.1695463387,-0.1584357255,-0.982283594,0.5021636776,-1.671949229,-0.846306001,-0.82515116
8115,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,-1.967017473,0.2151288487,-0.6181884721,-1.23765692,-0.8621935845,40.8759,-102.3518,0.6463490952,-0.3055631091,-0.5244614409,-1.113408071,-0.7609427367,0.1449171731,-0.9806846393,-0.3317628927,-0.5683588222,1.369747921,-1.537630799,-0.2307717038,0.4380214633,-0.1168140995,0.5223613898,-0.2058592863,-0.1584357255,-0.146183418,0.09168809669,-0.1948867545,0.1547902212,0.1355858353
8117,,-0.1762410986,-0.223442118,-0.3755663114,0.1910618789,0,-1.967017473,0.2151288487,-1.449126692,-2.121737696,-1.725484107,39.6342,-106.1164,1.821358014,-0.2222321267,1.900602183,0.4178456507,-1.087263676,-0.6097563805,-0.5992888145,-0.382089538,-0.5702143373,-1.467067021,3.013141509,3.146454784,1.400830074,-0.1298788814,0.3873806931,-0.211616217,0.504970522,-1.532585452,0.2127875295,-1.993959309,-0.8087444788,-0.8487758403
8119,,-0.3539783974,-0.2515655751,-0.1154094738,0.01900834825,1,-1.108900648,0.2151288487,-1.449126692,-1.23765692,-0.8621935845,38.8824,-105.1617,1.707175253,-0.2397265018,0.9903837125,-0.1179253738,-1.143175364,-0.5315937624,-0.5058094457,-0.6695321077,-0.5549063377,0.1293926592,0.9896682445,1.360857312,1.444019519,-0.195202791,-0.1959024987,-0.2076306496,-0.09327975476,-1.41602457,0.5902057892,-0.2202889418,-1.38033286,0.08946145962
8121,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,-1.108900648,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,39.971,-103.2013,0.9410772458,-0.2981310528,-0.1817814269,-1.098867312,-1.032029706,1.190140045,0.679508951,1.285464495,-0.5516591862,0.5831628459,-0.5254402696,-0.253975407,0.7803768226,-0.3460416369,0.04711175006,-0.214273262,-0.1465891854,-0.221275525,0.5480120225,-1.345456411,-0.6127713195,-1.080522703
8123,2.83814571,-0.08737244915,0.254656654,-0.3755663114,-0.1132640193,1,-0.2507838241,-1.598058877,-1.449126692,-0.3535761429,-0.8621935845,40.5548,-104.3925,-1.004909285,0.5688652185,1.228431893,1.715328716,0.1434711649,0.9378634569,-0.303894009,-0.3269237922,-0.5428454895,-1.483595074,0.7200533681,0.6723599312,0.125161335,0.02808620916,1.468451136,-0.1903598575,-0.03404705409,1.324276945,-0.5229455129,-1.00177976,-0.571399208,-0.2525339111
8125,,-0.1762410986,-0.2515655751,-0.1154094738,1.130891859,0,-1.108900648,0.2151288487,-0.6181884721,-2.121737696,-0.8621935845,40.0029,-102.4243,0.7244227775,-0.2819748994,-0.2445149578,0.006230333298,-0.9398601365,3.238000638,-0.1262832083,0.06504334838,-0.5880736702,-0.06143122727,-1.035620608,-0.03861603676,0.2226009373,-0.4327442806,0.988302016,-0.2058592863,-0.1584357255,1.371349609,-0.04253459427,-1.396260786,-0.552346262,-1.07039784
9001,1.656724519,3.378504878,3.010755457,5.087727277,0.417814509,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,41.227413,-73.367061,-1.106730379,2.585462678,2.982945463,-0.425518342,-0.3234761398,-0.6749817376,-0.3169811207,-0.2223992214,0.1142387977,-0.6804819456,0.6891883654,2.782084132,0.5670630988,1.328625865,0.7190755448,-0.2262299642,-0.09920302483,0.1631512315,-0.683248603,-1.462007623,-1.104881697,0.349332942
9003,2.978430948,1.956606487,4.388804858,4.697492021,1.025471776,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-1.725484107,41.806053,-72.732916,-1.210828622,2.447807489,1.544150159,-0.3941997852,-0.074076128,-0.6518024784,-0.388025441,-0.40144594,0.2645355214,-0.4182869205,0.7618119012,1.71725169,0.4933250214,1.302496301,0.595363654,-0.2249014418,-0.1051262949,-0.3176624085,-0.7041793691,-0.9427570313,-0.7265446258,0.3403330638
9005,3.708635469,0.8013140449,0.05779245376,1.445531551,-0.1301710136,0,-1.108900648,-1.598058877,-1.449126692,-1.23765692,-1.725484107,41.791883,-73.235404,-0.9557879266,0.2606596278,1.957816784,0.5062087215,0.3823665567,-0.5747179655,-0.06458682486,0.07181808909,-0.5166363386,0.2556068833,0.5457568824,1.450046546,0.9742026261,0.1896144221,-0.2431824886,-0.2284441684,-0.1584357255,-1.054013368,0.6202730009,-1.125802204,-1.43041489,-0.04441172826
9007,3.619392706,0.1792334991,0.3671504827,0.4049042012,0.6236820284,1,-1.967017473,-1.598058877,-1.449126692,-1.23765692,-1.725484107,41.433003,-72.52278,-0.9060159541,0.194724501,2.413761454,-0.135821692,0.2908747045,-0.6016705924,-0.2496759751,-0.2407878033,-0.2955981015,0.09258017716,0.798123669,2.176249944,1.278635546,0.5839332948,-0.2417126444,-0.2315440541,-0.1347426452,-1.124622364,0.376080729,-1.371605722,-1.503904824,-0.4932806523
9009,3.054435059,3.556242177,5.176261659,4.567413602,1.424277937,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,41.349718,-72.900203,-1.222539674,2.343206582,1.200862557,-0.2308958821,-0.2675644524,-0.6485681632,0.02702295659,-0.1110999099,0.2364708554,-0.4077690684,0.9034277958,1.459835608,0.5138663429,0.9034265983,0.5958536021,-0.2275584867,-0.116972835,-0.5070738425,-0.6246092343,-1.021204962,-0.5882746745,0.502330871
9011,5.111186562,1.067919993,0.8171257974,0.7951394576,0.6336273192,1,-1.108900648,-1.598058877,-1.449126692,-0.3535761429,-0.8621935845,41.472652,-72.108634,-0.8481113065,0.5236951053,1.541188165,-0.4657850578,0.1417768714,-0.5353671302,-0.3244594702,-0.2795006073,-0.2538490116,-0.2935752466,0.9252148565,1.256440647,0.8815033288,1.012695683,0.07283402438,-0.1841600859,-0.116972835,-0.7043307205,-0.03024192208,-0.751493504,-1.099437998,0.03883714488
9013,2.627332579,0.09036484967,0.1421628253,0.2748257825,0.2208977513,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,41.858081,-72.340978,-1.018572179,0.1531400831,2.452216754,-0.02061414392,-0.6474250683,-0.6652787919,-0.5132877952,-0.5621040766,-0.4178301592,-0.80819872,2.017291275,1.990982876,1.227018891,1.015071098,-0.2845831016,-0.2333154174,-0.1525124554,-1.283772799,0.4282415272,-1.376835584,-1.329706461,-0.3279078908
9015,3.105782968,0.4458394473,0.05779245376,0.53498262,0.2755968507,1,0.6073330001,-0.6914650144,-1.449126692,0.5305046338,-0.8621935845,41.824999,-71.990702,-1.103802616,0.04797166254,0.9903837125,-1.325926849,0.4257404718,-0.6744426851,0.5448986599,0.4347506267,-0.4862522787,-0.6369079872,1.258375327,0.2507051374,0.3110866301,-0.02417291855,0.1487759771,-0.2262299642,-0.1288193752,-0.6034607261,0.3308968529,-0.4145409617,-0.7357989139,0.5698299573
10001,4.648624613,0.6235767461,0.3390270255,0.7951394576,0.5053330679,1,-0.2507838241,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,39.086,-75.5686,-1.296384366,0.217184869,0.550084451,-0.1760884078,-0.6132003384,-0.67336458,0.1354590244,0.1995703423,1.063334775,-0.4716274557,0.2725108292,0.2387407279,0.1356953461,0.2525629168,-0.1706701725,-0.173974747,-0.06366340443,0.3671327757,-0.7036810176,-0.1381053949,-0.4402060653,0.2278345866
10003,3.442920679,1.867737838,2.335792485,2.095923645,0.8653525946,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,39.5768,-75.6527,-1.315252172,1.393227225,1.441214511,0.1594675574,-1.077436773,-0.6895361561,-0.3955037905,-0.3559583952,1.051969745,-0.8164627465,1.083171047,1.563527157,0.7282334679,1.369007918,0.03976252883,-0.2200301927,-0.116972835,-0.1181639752,-0.900696007,-0.9016652579,-0.8043895197,0.01183751035
10005,2.662827757,0.2681021485,0.4515208542,0.4049042012,0.442677736,1,-0.2507838241,-1.598058877,0.2127497474,-1.23765692,-0.8621935845,38.6606,-75.39,-1.589485981,0.3498976685,0.5947928512,0.5341717186,0.2325910061,-0.5089535558,0.1448069613,0.3921665423,0.20817425,1.592876639,-1.26529254,0.4667896233,0.1641371759,-0.06217955688,0.005221189036,-0.1961167882,-0.1347426452,-0.8141669366,-0.08738623606,-0.4631039667,-0.4935543142,-0.01628710895
11001,3.779611909,2.134343786,3.798212258,1.965845226,1.374551483,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,38.9047,-77.0163,-1.346156338,1.700057649,2.02510723,-0.898652253,-1.143175364,-0.6916923663,-2.766140584,-2.883904497,2.648408555,-1.359634675,2.600095149,3.824800544,0.6450147806,0.8511674706,0.1017409612,-0.2156017845,-0.0873564847,-1.18066125,-2.033449138,-0.9636764796,0.2484218417,0.6170793177
12001,,0.4458394473,0.9577430833,0.1447473637,0.9160735776,1,-1.967017473,0.2151288487,-1.449126692,-0.3535761429,-1.725484107,29.6747,-82.3577,-1.15227336,0.4901841459,-0.3077041803,-0.1850365669,-0.8087218151,-0.5677102825,-0.6890290086,-0.7595393771,0.7488249643,-1.132749582,2.335927038,2.305320543,0.9784162305,1.573293599,0.02163444979,-0.2094020129,0.02518564657,-1.192989805,-0.7332498777,-1.139997544,1.185282417,-0.09616102777
12003,,-0.3539783974,-0.2515655751,-0.1154094738,-0.1003351412,1,0.6073330001,1.121722712,0.2127497474,-0.3535761429,0.8643874613,30.3311,-82.2846,0.6814822522,-0.2284080608,0.357048465,-0.06871049894,-0.9950941065,-0.6399433226,2.530400454,2.20102231,0.3123150354,-1.073398846,0.858038086,-0.9315960516,-0.5400614631,-0.287843972,-0.4857067893,-0.2032022414,-0.1347426452,0.5419740994,0.2159437561,0.08229593547,0.003455392609,0.2210846779
12005,,0.3569707979,0.5077677685,-0.2454878926,0.7887738555,1,-0.2507838241,-0.6914650144,0.2127497474,-0.3535761429,-0.8621935845,30.2652,-85.6203,-1.324360768,0.2314157894,0.1061143413,0.5777939941,-0.7084196364,-0.6410214277,0.1784595341,0.1889243212,0.1028737677,-0.3213724269,0.5820686502,0.2032100574,0.3890383119,0.2988835073,-0.2346083972,-0.1775174736,-0.01627724389,-0.2403287462,0.03171979045,0.5208572267,-0.229534919,0.07258668804
12007,,-0.1762410986,-0.2796890323,-0.1154094738,-0.4593601388,0,1.465449824,2.028316575,1.043687967,0.5305046338,1.727677984,29.95,-82.1687,0.6853859364,-0.2279524087,-0.5033983667,-0.02508822346,-0.7856794227,-0.1644989839,1.077731062,0.8876904336,0.7249352073,-0.1681122977,0.7572729302,-1.120488698,-1.268488328,-0.2142061102,-0.3720388343,-0.2120590579,-0.1288193752,-0.6841567216,-0.148849597,0.4760298374,0.5206067852,1.114322587
12009,0.6730920441,0.9790513438,1.210854198,0.53498262,0.129401076,1,-1.108900648,-1.598058877,-0.6181884721,-0.3535761429,-0.8621935845,28.2937,-80.7323,-1.083958888,1.439790977,0.2345687142,0.4514012472,-0.0008826462634,-0.6728255274,-0.3936342031,-0.2398199832,0.05161516287,1.051958535,-0.3638529026,0.7999802987,0.8161924602,0.3309516084,0.03829268458,-0.2111733762,-0.02220051396,-1.117897698,-0.07160510284,-0.3263804296,-0.5126072602,0.5743298964
12011,1.029311999,4.444928671,5.288755488,4.437335183,0.2338266293,1,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,26.1523,-80.4871,-1.068994766,5.416789821,0.415376978,0.3071121821,-0.7988949124,-0.6728255274,0.7075527616,0.7183219161,1.2660498,-0.4874042337,0.8144639646,1.144410268,0.4074728313,0.7466492151,1.398633535,-0.2195873519,-0.0695866745,-0.2784351885,-1.895073517,-1.247583278,-0.3514737737,0.595704607
12013,,-0.3539783974,-0.2515655751,-0.3755663114,0.5391470566,0,1.465449824,1.121722712,1.874626186,0.5305046338,1.727677984,30.406,-85.1972,-0.01434944109,-0.2687096743,-1.122835023,0.3965937729,-1.071676175,0.2624306265,-0.2085450528,0.2798994107,0.2974709145,-0.1200306885,0.5157996739,-1.281101831,-1.598729574,-0.2949702167,-0.2495518137,-0.07920681058,-0.1584357255,-0.457759623,0.009626203946,1.913494785,0.3981235607,0.2694590231
12015,,-0.08737244915,0.3390270255,0.01466894494,0.5202510041,1,-0.2507838241,-1.598058877,0.2127497474,-1.23765692,-0.8621935845,26.9058,-81.9114,-1.016620337,0.2163361656,-0.1313768829,1.034150107,-0.9930609542,-0.5084145033,0.8776852129,0.8296212276,-0.2366854969,4.486037217,-3.190724031,0.1346866214,0.6102525441,-0.03842540792,-0.1628310032,-0.2182588294,-0.09327975476,-2.751991607,0.3852171746,0.5888454336,-0.6530546911,0.8837007087
12017,,0.00149620026,-0.05470137493,-0.1154094738,-0.1908372874,1,-0.2507838241,-1.598058877,1.043687967,-0.3535761429,0.001096938403,28.8489,-82.4794,-1.409591205,0.1309526959,-0.6455994334,1.226535527,-1.012037042,-0.5989753297,0.5617249462,0.7589703603,-0.4280354922,3.827920191,-2.892967534,-0.3558541663,0.2241810389,0.1029117784,-0.2725793736,-0.2032022414,-0.1406659153,-2.136684641,0.5845578047,0.7733848526,0.1041638217,1.548566709
12019,1.904498078,0.09036484967,0.1421628253,0.1447473637,-0.03370169295,1,-0.2507838241,-1.598058877,-0.6181884721,-0.3535761429,-0.8621935845,29.9831,-81.8579,-0.5514313138,0.3123556242,1.022788442,1.00395007,-0.8866593188,-0.6485681632,0.2195904564,0.5325004568,0.0829269803,-0.7961783177,0.6882805712,0.4047922288,0.7656292072,0.5649299756,0.01061061794,-0.2156017845,-0.05774013436,0.3368717774,-0.1302444715,-0.4758050603,-0.9753216642,0.4067071653
12021,1.425544329,0.1792334991,0.5077677685,0.2748257825,0.0001122957453,1,-1.108900648,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,26.1108,-81.3474,-1.155851737,0.7638237988,0.9835230236,1.821588105,-0.8907256233,-0.1742019295,-0.0533693006,-0.004639698836,-0.1557386503,2.704012576,-2.258419391,1.444970736,0.134641945,0.003144352755,1.322201634,-0.2191445111,-0.1525124554,-1.245666357,-0.6410548363,-1.398502155,-0.5224059182,-0.07141136278
12023,,-0.265109748,0.001545539419,-0.2454878926,0.7758449775,0,0.6073330001,-0.6914650144,1.874626186,-0.3535761429,0.001096938403,30.2242,-82.6215,-1.347457566,-0.1025423589,-0.5987644729,-0.1861550868,-0.3434688038,-0.5499215487,0.4252450678,0.17731048,0.6020073314,-0.08396948157,0.1681144966,-0.6901325153,-0.1608370651,-0.1595715676,-0.2436724367,-0.2120590579,-0.116972835,-0.08341986597,-0.193867356,0.8817177099,0.3295329549,1.953561227
12027,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,1.465449824,0.2151288487,1.043687967,0.5305046338,0.8643874613,27.1864,-81.8095,-0.4066696946,-0.2064177124,-1.060709081,0.3910011734,-0.8049943692,1.570711137,1.530171207,1.303853077,0.2668549153,0.4824919767,-0.0788055249,-1.096559879,-2.198114803,-0.3602941263,1.601227067,-0.2187016702,-0.07550994456,-0.6213931695,-1.080434809,-0.1164388234,2.036132551,1.010823988
12029,,-0.265109748,-0.2796890323,-0.2454878926,-0.20973334,0,1.465449824,0.2151288487,1.874626186,0.5305046338,0.8643874613,29.6086,-83.1587,-0.05533812429,-0.2626486794,-0.9978996014,-0.2644514787,0.5107940085,0.09640244467,-0.5731145912,-0.3259559721,-0.07479180378,0.8926882051,-0.2494708339,-1.377542222,-1.115745167,-0.287843972,-0.4090299145,-0.2049736047,-0.1347426452,-1.023752369,0.4078091126,2.223550894,0.391591122,-0.2345341547
12031,1.529885939,1.51226324,3.488854229,2.095923645,0.6624686624,1,-1.108900648,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,30.3313,-81.6715,-1.224816823,2.516031139,0.1200129323,0.462586446,-0.6511525141,-0.6776770003,0.5411594851,0.3728101403,1.401038524,-1.09743965,1.14217767,0.8130323818,0.4706768976,1.099398327,-0.001883058156,-0.2147161028,-0.01627724389,0.2259147836,-1.132927841,-0.5206324495,0.03012951707,0.4573314801
12033,1.111793011,0.00149620026,0.254656654,0.4049042012,-0.1858646421,1,-1.108900648,-0.6914650144,0.2127497474,-0.3535761429,-0.8621935845,30.669,-87.363,-1.193912658,0.6406283827,-0.1437818184,0.5420013578,-0.7385780617,-0.6647397394,-0.1692837179,-0.04238468275,0.8942509608,-0.4250483967,0.7863223445,0.449024288,0.5296673595,0.5530529011,-0.2664550225,-0.1912455391,0.04295545678,-0.3367156297,-0.5883956865,-0.09103663618,-0.003621415922,0.5923296527
12035,,-0.1762410986,0.001545539419,-0.2454878926,0.2348211584,1,-0.2507838241,-1.598058877,-0.6181884721,-0.3535761429,-0.8621935845,29.4614,-81.3136,-1.752464793,0.009395164643,0.1548480165,0.6426681474,-0.7744970852,-0.5450700759,-0.04215177634,-0.02302828074,0.1035695859,2.349410708,-1.770026113,0.3707117898,0.8046050481,0.3463918052,0.06230014061,-0.2262299642,-0.03404705409,-1.318516909,-0.08937964236,-0.3271275527,-0.359639322,0.2660840688
12037,,-0.265109748,-0.2796890323,-0.2454878926,0.02099740641,0,-0.2507838241,1.121722712,1.874626186,-1.23765692,0.001096938403,29.8766,-84.8137,0.8600758005,-0.2765317032,-0.5319297184,0.08005264565,-1.111661503,-0.6776770003,-0.1206744462,-0.3240203319,0.3417713377,0.6229804285,0.6165648297,-0.4127757507,-1.083089733,-0.3306014401,-0.2828682833,-0.2253442826,0.2561931792,-1.69061511,0.05763407237,1.326255986,0.7029706974,1.064823257
12039,,-0.265109748,-0.2796890323,-0.1154094738,-0.612517617,1,-0.2507838241,1.121722712,1.043687967,-0.3535761429,0.8643874613,30.5795,-84.6136,-0.626251926,-0.172106283,-0.9049385338,0.7903127721,-0.4258114708,1.757223315,-0.5002006836,-0.4517725852,3.224545996,-0.4333124233,0.4640554047,-0.4203894658,-1.134179687,-0.3341645625,0.08508272643,-0.2262299642,-0.09920302483,0.07348901423,-2.184117431,0.5880983105,1.572873777,0.709328069
12041,,-0.3539783974,-0.2796890323,-0.2454878926,-0.2445418577,1,0.6073330001,-1.598058877,0.2127497474,-0.3535761429,0.001096938403,29.7258,-82.8004,0.05396503091,-0.2598880841,-0.5582079287,0.3977122927,-0.5515280528,1.26991982,-1.477994881,-1.434109987,-0.2357577393,0.3157088948,0.3587512779,-1.001569719,-0.5031924244,-0.3650449561,-0.2603306715,-0.2262299642,-0.1525124554,-0.9139161533,0.5066488418,0.7203391087,0.6893614502,0.9815743838
12043,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,1.465449824,1.121722712,1.043687967,1.414585411,1.727677984,26.9564,-81.189,-0.4798637717,-0.2732559335,-1.149214498,0.694120062,-0.5461063135,2.615394956,-0.5039398583,-1.098276412,0.2582731579,1.696552609,-0.8495227978,-1.055953398,-1.922650414,-0.2593389932,0.9003563352,0.3007506166,-0.1584357255,-1.482150455,-0.8138167157,0.4790183301,0.9544695852,1.886062141
12045,,-0.3539783974,-0.2796890323,-0.2454878926,-0.2007825782,1,-0.2507838241,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,29.9565,-85.2263,0.7702910658,-0.2648756281,-0.4362091855,1.092313141,-1.013731336,-0.3725732636,-0.008499203565,-0.4701611671,0.562345696,0.332236948,1.221155765,-0.3728943858,-0.5052992266,-0.2343971368,-0.3458266119,-0.1859314492,-0.0695866745,-2.003312093,-0.04917928195,1.046084804,-0.3237109095,0.442706678
12047,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,0,1.465449824,2.028316575,1.874626186,1.414585411,1.727677984,30.4964,-82.9479,-0.6828553456,-0.2688359022,-0.9184067495,-1.376260244,-1.157068571,0.5686124682,-0.6011584019,-1.054724508,1.734103486,-0.4708761805,1.285609153,-1.26768719,-1.701962883,-0.3662326635,0.0240841902,-0.1735319062,-0.1584357255,-0.8858967104,-1.097710996,1.105107533,1.602814121,2.288806689
12049,,-0.265109748,-0.2796890323,-0.2454878926,-0.4643327842,0,1.465449824,1.121722712,0.2127497474,1.414585411,0.8643874613,27.4927,-81.81,-0.5276839021,-0.2305775399,-0.9513178028,-0.2599773991,-0.7643313238,3.581916157,-0.7413774551,-0.942457376,-0.1411264689,-0.6384105375,-0.2821514249,-1.265511843,-2.584713009,-0.1227526367,2.521594539,-0.2257871234,-0.116972835,1.301861391,-1.470311858,-0.9061479968,1.89568512,1.176196749
12051,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,1.465449824,1.121722712,0.2127497474,1.414585411,0.8643874613,26.5535,-81.1659,0.5956012017,-0.1937446299,-1.025291724,0.2836232646,-0.762975889,4.559218409,-0.6235934504,-0.9047123921,0.1798776446,-1.118475354,0.1989794993,-1.307205997,-3.256256214,-0.1441313708,3.148238136,-0.04377954464,-0.01627724389,1.422905384,-2.173818165,-0.3218976907,1.709510618,1.162696932
12053,,-0.08737244915,0.2265331968,-0.1154094738,0.2407883329,1,-0.2507838241,-1.598058877,0.2127497474,-0.3535761429,0.001096938403,28.5537,-82.424,-1.293456602,0.2433150842,-0.3979817312,0.6236533093,-0.700625886,-0.6022096449,0.7673795576,0.9554378407,-0.2749554959,2.06918508,-1.605715364,-0.4479438633,0.2204941351,-0.0776197537,0.2428460089,-0.2138304212,-0.0873564847,-1.103327587,0.1181007302,0.5089032562,-0.1756423002,1.497942394
12055,,-0.265109748,-0.0828248321,-0.1154094738,-0.02375640215,1,-0.2507838241,-1.598058877,1.043687967,-0.3535761429,0.001096938403,27.3433,-81.341,-1.473351379,-0.006814353428,-0.8607364575,-0.01166598485,-0.9300332339,1.129227108,0.2102425195,-0.002704058636,0.02958092098,3.657380733,-3.33324772,-0.4871001124,-0.4289276465,0.04115099109,0.7374485979,-0.2191445111,-0.05774013436,-1.340932463,-0.4294215339,0.415512862,0.4324188635,1.512567196
12057,1.271608402,1.690000539,3.488854229,1.185374714,0.1860892335,1,-1.108900648,-1.598058877,-0.6181884721,-1.23765692,-0.8621935845,27.9292,-82.3088,-1.330866909,3.818016165,0.3321879616,0.3429048184,-0.7456940947,-0.4604388274,-0.02532548995,0.01084542277,0.4714254558,-1.021560861,1.106773696,1.190455116,0.2879118058,0.876109327,1.329305881,-0.2191445111,-0.05774013436,0.1586681206,-1.305523603,-0.8672975928,-0.01069822445,0.2919587186
12059,,-0.3539783974,-0.2515655751,-0.3755663114,0.1880782917,0,1.465449824,0.2151288487,1.043687967,1.414585411,0.8643874613,30.8679,-85.814,0.3125841035,-0.2523492984,-0.9509380599,1.118039098,-0.8551454586,-0.4286347276,-0.8722485715,-0.7643784776,-0.141822287,0.2578607087,0.2824965653,-1.078069428,-1.272175231,-0.287843972,-0.4891364259,-0.1593609998,0.2325000989,-0.7334709411,0.5247556157,1.385278715,1.152620224,0.8612010132
12061,,-0.1762410986,0.4515208542,0.1447473637,1.019504602,1,-1.108900648,-0.6914650144,0.2127497474,-2.121737696,-0.8621935845,27.6943,-80.6064,-0.8933289808,0.1413639375,0.03778593132,0.9133499593,-0.7568764322,-0.06423521174,0.1541548982,0.1686000991,-0.01495144159,2.857272705,-2.189427032,0.8043309931,0.3879849108,-0.01704667386,0.2173687086,-0.2204730335,-0.111049565,-1.559484118,-0.04187012551,-0.4332190405,-0.4102657215,1.092947876
12063,,-0.08737244915,-0.223442118,-0.1154094738,-0.2157005144,0,0.6073330001,0.2151288487,1.043687967,0.5305046338,0.8643874613,30.7954,-85.2155,0.3730912072,-0.1630055546,-0.9271914691,0.4357419688,-0.7046921905,-0.4248613598,0.6009862811,0.3853918016,1.225460407,0.05126004427,0.7790599909,-0.8152149778,-0.9819632269,-0.3068472912,-0.3198593635,-0.1784031552,-0.05774013436,-1.03832248,-0.5513515527,0.9915448135,0.7285560821,1.011948973
12065,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,1,-0.2507838241,-0.6914650144,0.2127497474,0.5305046338,0.001096938403,30.4375,-83.8953,0.2101123955,-0.2688707945,-0.3385646218,0.270201026,-1.109289492,0.8737162048,0.3392440484,0.2779637704,1.816210029,0.5741475442,0.4740411408,-0.2235205465,-0.7101857417,-0.4161163764,-0.364689613,-0.2098448537,-0.1228961051,-1.44068168,-0.9038522337,0.289249049,0.146080303,0.9242001605
12067,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,1.465449824,2.028316575,-0.6181884721,1.414585411,1.727677984,29.9855,-83.1811,0.6170714644,-0.2864462429,-0.5038793744,-0.3427478706,-0.7094362125,1.603054289,-0.3711991546,-0.8118016625,0.4943874552,-0.6909997976,1.432671812,-1.210403048,-1.662987042,-0.4529353072,0.2920857912,-0.2342010991,0.4279680111,-0.7357124965,-0.3453662349,0.02476745264,0.309935639,1.211071277
12069,,0.1792334991,0.5640146829,1.185374714,0.1423299541,1,-0.2507838241,-1.598058877,-0.6181884721,-1.23765692,-0.8621935845,28.7615,-81.7113,-1.104127923,0.7066917899,-0.003302252977,1.308187478,-0.7663644761,-0.3693389484,0.4981589754,0.5944409432,0.06158855657,1.800979854,-1.563956831,0.1361368529,0.3242541439,0.202679204,0.3917902259,-0.1974453107,0.007415836374,-0.7547657177,-0.283072288,-0.3308631685,-0.5164178495,0.5642050334
12071,2.004878185,1.245657292,2.223298656,0.4049042012,0.4864370154,1,-0.2507838241,-1.598058877,-0.6181884721,-1.23765692,-0.8621935845,26.578,-81.8332,-1.02507832,1.808485419,0.2213789766,1.821588105,-0.9232560596,-0.5369842878,0.2102425195,0.4173298649,-0.0585560466,1.951986157,-1.446851379,0.6099999789,0.2815913992,0.08153304432,0.8246593565,-0.2213587152,-0.1288193752,-1.124622364,-0.4179594477,-0.7492521345,-0.2404223168,0.595704607
